Data_Ocorrencia;Periodo_Ocorrencia;Cidade;Flagrante;Descr_Automovel
02/02/2022;Manha;S.ANDRE; Não;AUTOMOVEL
02/02/2022;Manha;S.ANDRE; Não;
02/02/2022;Manha;S.ANDRE; Não;AUTOMOVEL
02/02/2022;Madrugada;ATIBAIA;Sim;
02/02/2022;Madrugada;ATIBAIA;Sim;AUTOMOVEL
02/02/2022;Madrugada;ATIBAIA;Sim;SEMI REBOQUE
02/02/2022;Madrugada;ATIBAIA;Sim;SEMI REBOQUE
02/02/2022;Madrugada;ATIBAIA;Sim;SEMI REBOQUE
02/02/2022;Madrugada;ATIBAIA;Sim;CAMINHÃƒO TRATOR
02/02/2022;Madrugada;ATIBAIA;Sim;
02/02/2022;Madrugada;ATIBAIA;Sim;AUTOMOVEL
02/02/2022;Madrugada;ATIBAIA;Sim;SEMI REBOQUE
02/02/2022;Madrugada;ATIBAIA;Sim;SEMI REBOQUE
02/02/2022;Madrugada;ATIBAIA;Sim;SEMI REBOQUE
02/02/2022;Madrugada;ATIBAIA;Sim;CAMINHÃƒO TRATOR
02/02/2022;Manha;ARUJA; Não;CAMINHONETE
02/02/2022;Madrugada;FRANCO DA ROCHA; Não;
02/02/2022;Madrugada;FRANCO DA ROCHA; Não;MOTOCICLO
02/02/2022;Madrugada;FRANCO DA ROCHA; Não;
02/02/2022;Madrugada;FRANCO DA ROCHA; Não;MOTOCICLO
02/02/2022;Manha;COTIA; Não;CAMINHÃƒO TRATOR
02/02/2022;Manha;COTIA; Não;SEMI REBOQUE
02/02/2022;Tarde;ATIBAIA; Não;AUTOMOVEL
02/02/2022;Tarde;ATIBAIA; Não;CAMINHÃƒO TRATOR
02/02/2022;Noite;ITANHAEM; Não;CAMINHONETE
02/02/2022;Noite;S.ANDRE; Não;AUTOMOVEL
30/01/2022;Tarde;S.PAULO; Não;SEMI REBOQUE
30/01/2022;Tarde;S.PAULO; Não;CAMINHÃƒO
01/02/2022;Noite;S.JOSE DOS CAMPOS; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;MOTONETA
02/02/2022;Noite;S.PAULO; Não;MOTONETA
02/02/2022;Noite;DIADEMA; Não;MOTOCICLO
21/12/2021;Noite;S.PAULO;Sim;
21/12/2021;Noite;S.PAULO;Sim;MOTOCICLO
21/12/2021;Noite;S.PAULO;Sim;
21/12/2021;Noite;S.PAULO;Sim;MOTOCICLO
21/12/2021;Noite;S.PAULO;Sim;
21/12/2021;Noite;S.PAULO;Sim;MOTOCICLO
21/12/2021;Noite;S.PAULO;Sim;
21/12/2021;Noite;S.PAULO;Sim;MOTOCICLO
31/01/2022;Noite;S.PAULO; Não;
31/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
31/01/2022;Noite;S.PAULO; Não;
31/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
01/02/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
02/02/2022;Noite;MAUA; Não;MOTOCICLO
02/02/2022;Noite;CACAPAVA; Não;
02/02/2022;Noite;CACAPAVA; Não;AUTOMOVEL
02/02/2022;Noite;CACAPAVA; Não;MOTOCICLO
02/02/2022;Noite;CACAPAVA; Não;
02/02/2022;Noite;CACAPAVA; Não;AUTOMOVEL
02/02/2022;Noite;CACAPAVA; Não;MOTOCICLO
02/02/2022;Noite;CACAPAVA; Não;
02/02/2022;Noite;CACAPAVA; Não;AUTOMOVEL
02/02/2022;Noite;CACAPAVA; Não;MOTOCICLO
02/02/2022;Manha;ITAQUAQUECETUBA; Não;SEMI REBOQUE
02/02/2022;Manha;ITAQUAQUECETUBA; Não;CAMINHÃƒO TRATOR
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
01/02/2022;Tarde;SANTANA DE PARNAIBA; Não;MOTOCICLO
01/02/2022;Noite;ITAQUAQUECETUBA; Não;AUTOMOVEL
02/02/2022;Tarde;DIADEMA; Não;
02/02/2022;Tarde;DIADEMA; Não;AUTOMOVEL
02/02/2022;Tarde;DIADEMA; Não;
02/02/2022;Tarde;DIADEMA; Não;AUTOMOVEL
02/02/2022;Noite;CAMPINAS; Não;MOTOCICLO
02/02/2022;Tarde;DIADEMA; Não;AUTOMOVEL
02/02/2022;Tarde;S.ANDRE; Não;AUTOMOVEL
02/02/2021;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Tarde;DIADEMA; Não;AUTOMOVEL
02/02/2022;Noite;GUARULHOS;Sim;
02/02/2022;Noite;GUARULHOS;Sim;CAMINHÃƒO TRATOR
02/02/2022;Noite;GUARULHOS;Sim;SEMI REBOQUE
02/02/2022;Noite;GUARULHOS;Sim;
02/02/2022;Noite;GUARULHOS;Sim;CAMINHÃƒO TRATOR
02/02/2022;Noite;GUARULHOS;Sim;SEMI REBOQUE
02/02/2022;Noite;GUARULHOS;Sim;
02/02/2022;Noite;GUARULHOS;Sim;CAMINHÃƒO TRATOR
02/02/2022;Noite;GUARULHOS;Sim;SEMI REBOQUE
02/02/2022;Noite;S.PAULO; Não;SEMI REBOQUE
02/02/2022;Noite;S.PAULO; Não;CAMINHÃƒO TRATOR
02/02/2022;Noite;S.PAULO; Não;SEMI REBOQUE
02/02/2022;Noite;S.PAULO; Não;REBOQUE
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;GUARULHOS; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;HORTOLANDIA; Não;AUTOMOVEL
02/02/2022;Noite;S.JOSE DO RIO PRETO; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
02/02/2022;Noite;MOGI GUACU; Não;MOTOCICLO
02/02/2022;Tarde;LIMEIRA; Não;CAMINHONETE
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
02/02/2022;Noite;DIADEMA; Não;AUTOMOVEL
21/01/2021;Noite;S.PAULO; Não;AUTOMOVEL
01/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Manha;GUARULHOS; Não;
02/02/2022;Manha;GUARULHOS; Não;AUTOMOVEL
02/02/2022;Manha;GUARULHOS; Não;
02/02/2022;Manha;GUARULHOS; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Madrugada;SUMARE; Não;MOTOCICLO
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;APARECIDA; Não;MOTOCICLO
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
27/01/2022;Manha;S.PAULO; Não;
27/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
27/01/2022;Manha;S.PAULO; Não;
27/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
02/01/2022;Noite;TABOAO DA SERRA; Não;MOTOCICLO
03/12/2021;Noite;GUARULHOS; Não;MOTOCICLO
02/02/2022;Noite;S.PAULO;Sim;MOTOCICLO
02/02/2022;Noite;S.BERNARDO DO CAMPO;Sim;
02/02/2022;Noite;S.BERNARDO DO CAMPO;Sim;CAMINHONETE
02/02/2022;Noite;S.BERNARDO DO CAMPO;Sim;CAMINHONETE
02/02/2022;Noite;S.BERNARDO DO CAMPO;Sim;
02/02/2022;Noite;S.BERNARDO DO CAMPO;Sim;CAMINHONETE
02/02/2022;Noite;S.BERNARDO DO CAMPO;Sim;CAMINHONETE
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Madrugada;CAIEIRAS;Sim;MOTOCICLO
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;CAMINHÃƒO
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;CAMINHÃƒO
02/02/2022;Noite;JACAREI;Sim;
02/02/2022;Noite;JACAREI;Sim;AUTOMOVEL
02/02/2022;Noite;JACAREI;Sim;
02/02/2022;Noite;JACAREI;Sim;AUTOMOVEL
31/01/2022;Noite;S.PAULO; Não;
31/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
31/01/2022;Noite;S.PAULO; Não;
31/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO;Sim;
02/02/2022;Noite;S.PAULO;Sim;MOTOCICLO
02/02/2022;Noite;S.PAULO;Sim;
02/02/2022;Noite;S.PAULO;Sim;MOTOCICLO
02/02/2022;Noite;S.PAULO;Sim;
02/02/2022;Noite;S.PAULO;Sim;MOTOCICLO
02/02/2022;Noite;S.PAULO; Não;CAMIONETA
02/02/2022;Noite;CAMPINAS; Não;
02/02/2022;Noite;CAMPINAS; Não;CAMINHÃƒO
02/02/2022;Noite;CAMPINAS; Não;
02/02/2022;Noite;CAMPINAS; Não;CAMINHÃƒO
02/02/2022;Noite;CAMPINAS; Não;
02/02/2022;Noite;CAMPINAS; Não;CAMINHÃƒO
03/02/2022;Manha;S.PAULO; Não;MOTOCICLO
02/02/2022;Noite;RIBEIRAO PRETO; Não;AUTOMOVEL
03/02/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
03/02/2022;Manha;MATAO; Não;CAMINHONETE
24/01/2022;Manha;ITANHAEM; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
03/02/2022;Madrugada;S.ANDRE; Não;AUTOMOVEL
03/02/2022;Madrugada;S.PAULO; Não;MOTOCICLO
30/01/2022;Madrugada;S.PAULO; Não;MOTOCICLO
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
03/02/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
03/02/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;CAMPINAS; Não;MOTOCICLO
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;CAMPINAS; Não;AUTOMOVEL
02/02/2022;Manha;ITANHAEM; Não;AUTOMOVEL
02/02/2022;Manha;ITANHAEM; Não;AUTOMOVEL
03/02/2022;Manha;CAMPINAS; Não;MOTOCICLO
02/02/2022;Tarde;JAGUARIUNA; Não;AUTOMOVEL
03/02/2022;Manha;JACAREI; Não;MOTOCICLO
03/02/2022;Madrugada;S.PAULO; Não;CAMINHÃƒO
03/02/2022;Manha;CAMPINAS; Não;CAMINHONETE
03/02/2022;Madrugada;SUMARE; Não;MOTOCICLO
02/02/2022;Tarde;FRANCA; Não;
02/02/2022;Tarde;FRANCA; Não;CAMINHÃƒO TRATOR
02/02/2022;Tarde;FRANCA; Não;SEMI REBOQUE
02/02/2022;Tarde;FRANCA; Não;
02/02/2022;Tarde;FRANCA; Não;CAMINHÃƒO TRATOR
02/02/2022;Tarde;FRANCA; Não;SEMI REBOQUE
02/02/2022;Tarde;FRANCA; Não;
02/02/2022;Tarde;FRANCA; Não;CAMINHÃƒO TRATOR
02/02/2022;Tarde;FRANCA; Não;SEMI REBOQUE
03/02/2022;Manha;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;ITAPEVI; Não;MOTOCICLO
02/02/2022;Noite;GUARULHOS; Não;MOTOCICLO
01/02/2022;Manha;S.PAULO; Não;MICRO ONIBUS
29/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
01/02/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
01/02/2022;Noite;GUARULHOS; Não;CAMINHÃƒO TRATOR
01/02/2022;Noite;GUARULHOS; Não;SEMI REBOQUE
02/02/2022;Tarde;S.PAULO; Não;MOTOCICLO
31/01/2022;Noite;CAMPINAS; Não;MICRO ONIBUS
03/02/2022;Manha;S.PAULO; Não;CAMIONETA
03/02/2022;Manha;JUNDIAI; Não;AUTOMOVEL
01/02/2022;Noite;S.PAULO; Não;
01/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
01/02/2022;Noite;S.PAULO; Não;
01/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Tarde;MOGI DAS CRUZES; Não;CAMINHONETE
03/02/2022;Manha;S.PAULO; Não;CAMINHONETE
03/02/2022;Manha;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;
02/02/2022;Noite;S.PAULO; Não;
20/01/2022;Madrugada;RIBEIRAO PRETO; Não;AUTOMOVEL
01/02/2022;Manha;CAMPINAS; Não;
01/02/2022;Manha;CAMPINAS; Não;MOTOCICLO
01/02/2022;Manha;CAMPINAS; Não;
01/02/2022;Manha;CAMPINAS; Não;MOTOCICLO
01/02/2022;Manha;CAMPINAS; Não;
01/02/2022;Manha;CAMPINAS; Não;MOTOCICLO
01/02/2022;Manha;CAMPINAS; Não;
01/02/2022;Manha;CAMPINAS; Não;MOTOCICLO
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
02/02/2022;Noite;CAMPINAS; Não;
02/02/2022;Noite;CAMPINAS; Não;AUTOMOVEL
02/02/2022;Noite;CAMPINAS; Não;
02/02/2022;Noite;CAMPINAS; Não;AUTOMOVEL
02/02/2022;Noite;CAMPINAS; Não;
02/02/2022;Noite;CAMPINAS; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
28/01/2022;Tarde;GUARULHOS; Não;
28/01/2022;Tarde;GUARULHOS; Não;CAMINHONETE
28/01/2022;Tarde;GUARULHOS; Não;
28/01/2022;Tarde;GUARULHOS; Não;CAMINHONETE
29/09/2021;Noite;S.PAULO; Não;AUTOMOVEL
03/02/2022;Madrugada;FRANCO DA ROCHA; Não;MOTOCICLO
02/02/2022;Noite;CAMPINAS; Não;
02/02/2022;Noite;CAMPINAS; Não;AUTOMOVEL
02/02/2022;Noite;CAMPINAS; Não;
02/02/2022;Noite;CAMPINAS; Não;AUTOMOVEL
02/02/2022;Noite;CAMPINAS; Não;
02/02/2022;Noite;CAMPINAS; Não;AUTOMOVEL
03/02/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
02/02/2022;Tarde;LOUVEIRA; Não;
02/02/2022;Tarde;LOUVEIRA; Não;SEMI REBOQUE
02/02/2022;Tarde;LOUVEIRA; Não;CAMINHÃƒO TRATOR
02/02/2022;Tarde;LOUVEIRA; Não;
02/02/2022;Tarde;LOUVEIRA; Não;SEMI REBOQUE
02/02/2022;Tarde;LOUVEIRA; Não;CAMINHÃƒO TRATOR
30/01/2022;Manha;PONTAL; Não;AUTOMOVEL
02/02/2022;Noite;COTIA; Não;MOTOCICLO
02/02/2022;Manha;S.PAULO; Não;CAMINHONETE
03/02/2022;Madrugada;ITU; Não;
03/02/2022;Madrugada;ITU; Não;SEMI REBOQUE
03/02/2022;Madrugada;ITU; Não;CAMINHÃƒO TRATOR
03/02/2022;Madrugada;ITU; Não;SEMI REBOQUE
03/02/2022;Madrugada;ITU; Não;
03/02/2022;Madrugada;ITU; Não;SEMI REBOQUE
03/02/2022;Madrugada;ITU; Não;CAMINHÃƒO TRATOR
03/02/2022;Madrugada;ITU; Não;SEMI REBOQUE
26/01/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
03/02/2022;Manha;S.PAULO; Não;
03/02/2022;Manha;S.PAULO; Não;CAMINHONETE
03/02/2022;Manha;S.PAULO; Não;
03/02/2022;Manha;S.PAULO; Não;CAMINHONETE
03/02/2022;Tarde;ITANHAEM; Não;MOTOCICLO
02/02/2022;Noite;LIMEIRA; Não;CAMINHONETE
03/02/2022;Hora_Incerta;DIADEMA; Não;
03/02/2022;Hora_Incerta;DIADEMA; Não;CAMINHONETE
03/02/2022;Hora_Incerta;DIADEMA; Não;
03/02/2022;Hora_Incerta;DIADEMA; Não;CAMINHONETE
03/02/2022;Tarde;HORTOLANDIA; Não;MOTOCICLO
03/02/2022;Manha;S.PAULO; Não;MOTOCICLO
25/01/2022;Noite;IPUA; Não;AUTOMOVEL
25/01/2022;Noite;IPUA; Não;AUTOMOVEL
03/02/2022;Tarde;S.PAULO; Não;AUTOMOVEL
03/02/2022;Tarde;S.PAULO; Não;AUTOMOVEL
03/02/2022;Manha;S.CAETANO DO SUL; Não;
03/02/2022;Manha;S.CAETANO DO SUL; Não;UTILITÃRIO
03/02/2022;Manha;S.CAETANO DO SUL; Não;
03/02/2022;Manha;S.CAETANO DO SUL; Não;UTILITÃRIO
02/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;LIMEIRA; Não;CAMINHONETE
02/02/2022;Tarde;S.PAULO; Não;
02/02/2022;Tarde;S.PAULO; Não;CAMINHONETE
02/02/2022;Tarde;S.PAULO; Não;
02/02/2022;Tarde;S.PAULO; Não;CAMINHONETE
03/02/2022;Manha;ITAQUAQUECETUBA; Não;
03/02/2022;Manha;ITAQUAQUECETUBA; Não;MOTOCICLO
03/02/2022;Manha;ITAQUAQUECETUBA; Não;MOTOCICLO
03/02/2022;Manha;ITAQUAQUECETUBA; Não;
03/02/2022;Manha;ITAQUAQUECETUBA; Não;MOTOCICLO
03/02/2022;Manha;ITAQUAQUECETUBA; Não;MOTOCICLO
31/01/2022;Madrugada;S.JOSE DO RIO PRETO; Não;CAMINHONETE
03/02/2022;Tarde;S.PAULO; Não;
03/02/2022;Tarde;S.PAULO; Não;MOTOCICLO
03/02/2022;Tarde;S.PAULO; Não;
03/02/2022;Tarde;S.PAULO; Não;MOTOCICLO
02/10/2021;Madrugada;S.ANDRE; Não;
02/10/2021;Madrugada;S.ANDRE; Não;MOTOCICLO
02/10/2021;Madrugada;S.ANDRE; Não;
02/10/2021;Madrugada;S.ANDRE; Não;MOTOCICLO
03/02/2022;Madrugada;S.PAULO; Não;CAMINHÃƒO
01/02/2022;Tarde;GUARULHOS; Não;
01/02/2022;Tarde;GUARULHOS; Não;CAMINHONETE
01/02/2022;Tarde;GUARULHOS; Não;
01/02/2022;Tarde;GUARULHOS; Não;CAMINHONETE
03/02/2022;Manha;S.PAULO; Não;CAMINHONETE
03/02/2022;Tarde;CAMPINAS; Não;
03/02/2022;Tarde;CAMPINAS; Não;CAMINHÃƒO
03/02/2022;Tarde;CAMPINAS; Não;
03/02/2022;Tarde;CAMPINAS; Não;CAMINHÃƒO
03/02/2022;Manha;S.PAULO;Sim;AUTOMOVEL
03/02/2022;Manha;S.PAULO; Não;CAMINHONETE
03/02/2022;Manha;S.PAULO; Não;
03/02/2022;Manha;S.PAULO; Não;AUTOMOVEL
03/02/2022;Manha;S.PAULO; Não;
03/02/2022;Manha;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;GUARULHOS; Não;MOTOCICLO
02/02/2022;Noite;GUARULHOS; Não;MOTOCICLO
02/02/2022;Noite;CACAPAVA; Não;
02/02/2022;Noite;CACAPAVA; Não;CAMINHÃƒO
02/02/2022;Noite;CACAPAVA; Não;
02/02/2022;Noite;CACAPAVA; Não;CAMINHÃƒO
03/02/2022;Madrugada;GUARULHOS; Não;CAMINHÃƒO
03/02/2022;Manha;S.CARLOS;Sim;
03/02/2022;Manha;S.CARLOS;Sim;AUTOMOVEL
03/02/2022;Manha;S.CARLOS;Sim;
03/02/2022;Manha;S.CARLOS;Sim;AUTOMOVEL
03/02/2022;Manha;S.CARLOS;Sim;
03/02/2022;Manha;S.CARLOS;Sim;AUTOMOVEL
03/02/2022;Manha;S.CARLOS;Sim;
03/02/2022;Manha;S.CARLOS;Sim;AUTOMOVEL
02/02/2022;Tarde;GUARULHOS; Não;CAMINHONETE
02/02/2022;Noite;ITU; Não;
02/02/2022;Noite;ITU; Não;SEMI REBOQUE
02/02/2022;Noite;ITU; Não;CAMINHÃƒO TRATOR
02/02/2022;Noite;ITU; Não;
02/02/2022;Noite;ITU; Não;SEMI REBOQUE
02/02/2022;Noite;ITU; Não;CAMINHÃƒO TRATOR
02/02/2022;Noite;ITU; Não;
02/02/2022;Noite;ITU; Não;SEMI REBOQUE
02/02/2022;Noite;ITU; Não;CAMINHÃƒO TRATOR
03/02/2022;Tarde;S.ROQUE; Não;AUTOMOVEL
03/02/2022;Manha;RIBEIRAO PRETO;Sim;CAMINHONETE
03/02/2022;Manha;RIBEIRAO PRETO;Sim;AUTOMOVEL
03/02/2022;Tarde;LIMEIRA; Não;
03/02/2022;Tarde;LIMEIRA; Não;MOTOCICLO
03/02/2022;Tarde;LIMEIRA; Não;
03/02/2022;Tarde;LIMEIRA; Não;MOTOCICLO
03/02/2022;Tarde;LIMEIRA; Não;
03/02/2022;Tarde;LIMEIRA; Não;MOTOCICLO
03/02/2022;Tarde;S.PAULO; Não;AUTOMOVEL
03/02/2022;Manha;S.ANDRE; Não;MOTOCICLO
03/02/2022;Tarde;S.PAULO; Não;
03/02/2022;Tarde;S.PAULO; Não;CAMINHONETE
03/02/2022;Tarde;S.PAULO; Não;
03/02/2022;Tarde;S.PAULO; Não;CAMINHONETE
28/01/2022;Manha;S.ANDRE; Não;
03/02/2022;Madrugada;GUARULHOS; Não;
03/02/2022;Madrugada;GUARULHOS; Não;CAMINHÃƒO
03/02/2022;Madrugada;GUARULHOS; Não;
03/02/2022;Madrugada;GUARULHOS; Não;CAMINHÃƒO
03/02/2022;Madrugada;GUARULHOS; Não;
03/02/2022;Madrugada;GUARULHOS; Não;CAMINHÃƒO
03/02/2022;Noite;CAMPINAS; Não;UTILITÃRIO
02/02/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
03/02/2022;Tarde;S.PAULO; Não;
03/02/2022;Tarde;S.PAULO; Não;
02/02/2022;Madrugada;S.PAULO; Não;MOTOCICLO
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Tarde;SOROCABA; Não;
03/02/2022;Tarde;SOROCABA; Não;CAMINHONETE
03/02/2022;Tarde;SOROCABA; Não;
03/02/2022;Tarde;SOROCABA; Não;CAMINHONETE
03/02/2022;Noite;COSMOPOLIS; Não;AUTOMOVEL
31/01/2022;Noite;S.PAULO; Não;
31/01/2022;Noite;S.PAULO; Não;MOTOCICLO
31/01/2022;Noite;S.PAULO; Não;
31/01/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Noite;CAMPINAS; Não;CAMIONETA
03/02/2022;Noite;PAULINIA; Não;MOTOCICLO
03/02/2022;Noite;CAMPINAS; Não;AUTOMOVEL
03/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
02/02/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Tarde;ITATIBA; Não;CAMINHÃƒO
03/02/2022;Tarde;SOROCABA; Não;
03/02/2022;Tarde;SOROCABA; Não;CAMINHONETE
03/02/2022;Tarde;SOROCABA; Não;
03/02/2022;Tarde;SOROCABA; Não;CAMINHONETE
03/02/2022;Noite;CACAPAVA; Não;AUTOMOVEL
28/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
03/02/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
03/02/2022;Noite;PAULINIA; Não;MOTOCICLO
03/02/2022;Noite;SUMARE; Não;MOTOCICLO
03/02/2022;Noite;GUARULHOS; Não;AUTOMOVEL
03/02/2022;Noite;S.ANDRE; Não;AUTOMOVEL
03/02/2022;Noite;S.BERNARDO DO CAMPO; Não;
03/02/2022;Noite;S.BERNARDO DO CAMPO; Não;MOTOCICLO
03/02/2022;Noite;S.BERNARDO DO CAMPO; Não;
03/02/2022;Noite;S.BERNARDO DO CAMPO; Não;MOTOCICLO
03/02/2022;Noite;S.BERNARDO DO CAMPO; Não;
03/02/2022;Noite;S.BERNARDO DO CAMPO; Não;MOTOCICLO
03/02/2022;Noite;CONCHAL; Não;AUTOMOVEL
03/02/2022;Noite;CONCHAL; Não;AUTOMOVEL
03/02/2022;Noite;LIMEIRA; Não;AUTOMOVEL
03/02/2022;Noite;S.PAULO; Não;MOTOCICLO
02/02/2022;Noite;GUARULHOS; Não;CAMINHÃƒO
03/02/2022;Noite;JUNDIAI; Não;AUTOMOVEL
03/02/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Noite;S.PAULO; Não;
03/02/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Noite;S.PAULO; Não;
03/02/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Noite;S.PAULO; Não;
03/02/2022;Noite;S.PAULO; Não;MOTOCICLO
03/02/2022;Tarde;S.PAULO; Não;CAMINHÃƒO TRATOR
03/02/2022;Tarde;S.PAULO; Não;SEMI REBOQUE
03/02/2022;Tarde;CAMPO LIMPO PAULISTA; Não;CAMINHÃƒO TRATOR
03/02/2022;Tarde;CAMPO LIMPO PAULISTA; Não;CAMINHÃƒO
03/02/2022;Tarde;CAMPO LIMPO PAULISTA; Não;CAMINHÃƒO
03/02/2022;Noite;NOVA ODESSA; Não;MOTOCICLO
03/02/2022;Noite;GUARULHOS; Não;AUTOMOVEL
04/02/2022;Madrugada;S.BERNARDO DO CAMPO;Sim;
04/02/2022;Madrugada;S.BERNARDO DO CAMPO;Sim;AUTOMOVEL
04/02/2022;Madrugada;S.BERNARDO DO CAMPO;Sim;
04/02/2022;Madrugada;S.BERNARDO DO CAMPO;Sim;AUTOMOVEL
04/02/2022;Madrugada;S.BERNARDO DO CAMPO;Sim;
04/02/2022;Madrugada;S.BERNARDO DO CAMPO;Sim;AUTOMOVEL
04/02/2022;Madrugada;S.BERNARDO DO CAMPO;Sim;
04/02/2022;Madrugada;S.BERNARDO DO CAMPO;Sim;AUTOMOVEL
04/02/2022;Madrugada;FERRAZ DE VASCONCELOS; Não;AUTOMOVEL
04/02/2022;Madrugada;RIBEIRAO PIRES; Não;
04/02/2022;Madrugada;RIBEIRAO PIRES; Não;MOTOCICLO
04/02/2022;Madrugada;RIBEIRAO PIRES; Não;
04/02/2022;Madrugada;RIBEIRAO PIRES; Não;MOTOCICLO
03/02/2022;Noite;S.PAULO;Sim;MOTOCICLO
03/02/2022;Noite;S.PAULO;Sim;MOTOCICLO
03/02/2022;Noite;GUARULHOS; Não;
03/02/2022;Noite;GUARULHOS; Não;AUTOMOVEL
03/02/2022;Noite;GUARULHOS; Não;
03/02/2022;Noite;GUARULHOS; Não;AUTOMOVEL
03/02/2022;Noite;GUARULHOS; Não;
03/02/2022;Noite;GUARULHOS; Não;AUTOMOVEL
03/02/2022;Noite;OSASCO; Não;AUTOMOVEL
04/02/2022;Madrugada;S.CARLOS; Não;CAMINHONETE
04/02/2022;Madrugada;S.CARLOS; Não;CAMINHONETE
18/01/2022;Tarde;S.PAULO; Não;MOTOCICLO
03/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
03/02/2022;Noite;S.PAULO; Não;MOTOCICLO
04/02/2022;Madrugada;MIRACATU; Não;CAMINHÃƒO TRATOR
04/02/2022;Madrugada;S.PAULO; Não;MOTOCICLO
04/02/2022;Madrugada;CAMPINAS; Não;MOTOCICLO
04/02/2022;Madrugada;S.PAULO;Sim;
04/02/2022;Madrugada;S.PAULO;Sim;CAMINHONETE
04/02/2022;Madrugada;S.PAULO;Sim;
04/02/2022;Madrugada;S.PAULO;Sim;CAMINHONETE
04/02/2022;Madrugada;S.PAULO;Sim;
04/02/2022;Madrugada;S.PAULO;Sim;CAMINHONETE
