Data_Ocorrencia;Periodo_Ocorrencia;Bairro;Cidade;Flagrante;Delegacia_Nome;Descr_Automovel
01/02/2022;Noite;CENTRO;LEME;Sim;DEL.POL.PIRASSUNUNGA;
01/02/2022;Noite;CENTRO;LEME;Sim;DEL.POL.PIRASSUNUNGA;CAMINHONETE
01/02/2022;Noite;CENTRO;LEME;Sim;DEL.POL.PIRASSUNUNGA;
01/02/2022;Noite;CENTRO;LEME;Sim;DEL.POL.PIRASSUNUNGA;CAMINHONETE
01/02/2022;Noite;PARQUE RESIDENCIAL FRANCISCO LOPES IGLES;NOVA ODESSA;Sim;DEL.POL.PLANTÃƒO SUMARE;
01/02/2022;Noite;PARQUE RESIDENCIAL FRANCISCO LOPES IGLES;NOVA ODESSA;Sim;DEL.POL.PLANTÃƒO SUMARE;AUTOMOVEL
01/02/2022;Noite;PARQUE RESIDENCIAL FRANCISCO LOPES IGLES;NOVA ODESSA;Sim;DEL.POL.PLANTÃƒO SUMARE;
01/02/2022;Noite;PARQUE RESIDENCIAL FRANCISCO LOPES IGLES;NOVA ODESSA;Sim;DEL.POL.PLANTÃƒO SUMARE;AUTOMOVEL
01/02/2022;Noite;PARQUE RESIDENCIAL FRANCISCO LOPES IGLES;NOVA ODESSA;Sim;DEL.POL.PLANTÃƒO SUMARE;
01/02/2022;Noite;PARQUE RESIDENCIAL FRANCISCO LOPES IGLES;NOVA ODESSA;Sim;DEL.POL.PLANTÃƒO SUMARE;AUTOMOVEL
01/02/2022;Noite;PARQUE RESIDENCIAL FRANCISCO LOPES IGLES;NOVA ODESSA;Sim;DEL.POL.PLANTÃƒO SUMARE;
01/02/2022;Noite;PARQUE RESIDENCIAL FRANCISCO LOPES IGLES;NOVA ODESSA;Sim;DEL.POL.PLANTÃƒO SUMARE;AUTOMOVEL
01/02/2022;Noite;PARQUE RESIDENCIAL FRANCISCO LOPES IGLES;NOVA ODESSA;Sim;DEL.POL.PLANTÃƒO SUMARE;
01/02/2022;Noite;PARQUE RESIDENCIAL FRANCISCO LOPES IGLES;NOVA ODESSA;Sim;DEL.POL.PLANTÃƒO SUMARE;AUTOMOVEL
01/02/2022;Noite;JARDIM SAO BENTO;HORTOLANDIA; Não;DELEGACIA ELETRONICA;MOTOCICLO
02/02/2022;Madrugada;VILA RIO;GUARULHOS; Não;01Âº D.P. GUARULHOS;MOTOCICLO
02/02/2022;Madrugada;VILA RIO;GUARULHOS; Não;01Âº D.P. GUARULHOS;MOTOCICLO
02/02/2022;Madrugada;JARDIM ANGELA;S.PAULO; Não;100Âº D.P. JDIM HERCULANO;MOTOCICLO
01/02/2022;Noite;VILA PRINCESA ISABEL;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
01/02/2022;Tarde;CENTRO;DIADEMA; Não;01Âº D.P. DIADEMA;CAMINHONETE
02/02/2022;Manha;VILA SAO PEDRO;S.PAULO; Não;99Âº D.P. CAMPO GRANDE;AUTOMOVEL
01/02/2022;Manha;CAMPOS ELÃ­SEOS;S.PAULO; Não;16Âº D.P. VILA CLEMENTINO;MOTOCICLO
01/02/2022;Manha;CIDADE ADEMAR;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
31/01/2022;Tarde;;S.PAULO; Não;75Âº D.P. JARDIM ARPOADOR;AUTOMOVEL
02/02/2022;Madrugada;RP12 (REGIÃµES DE PLANEJAMENTO);MAUA; Não;03Âº D.P. MAUA;MOTOCICLO
01/02/2022;Noite;NOSSO TETO;CERQUILHO; Não;DEL.POL.CERQUILHO;MOTOCICLO
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;CAMINHÃƒO TRATOR
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;SEMI REBOQUE
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;CAMINHÃƒO TRATOR
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;SEMI REBOQUE
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;CAMINHÃƒO TRATOR
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;SEMI REBOQUE
29/01/2022;Noite;LAJEADO;S.PAULO; Não;67Âº D.P. JARDIM ROBRU;
29/01/2022;Noite;LAJEADO;S.PAULO; Não;67Âº D.P. JARDIM ROBRU;MOTOCICLO
29/01/2022;Noite;LAJEADO;S.PAULO; Não;67Âº D.P. JARDIM ROBRU;
29/01/2022;Noite;LAJEADO;S.PAULO; Não;67Âº D.P. JARDIM ROBRU;MOTOCICLO
01/02/2022;Tarde;JARDIM TRÃªS MARIAS;S.PAULO; Não;69Âº D.P. TEOTONIO VILELA;AUTOMOVEL
01/02/2022;Noite;JD. TRIUNFO;PEDREIRA; Não;DEL.POL.PEDREIRA;AUTOMOVEL
01/02/2022;Noite;ARTUR ALVIM;S.PAULO; Não;32Âº D.P. ITAQUERA;MOTOCICLO
01/02/2022;Noite;SAO PEDRO;OSASCO; Não;01Âº D.P. CARAPICUIBA;AUTOMOVEL
01/02/2022;Tarde;VALO VELHO;EMBU DAS ARTES; Não;01Âº D.P. EMBU DAS ARTES;CAMINHÃƒO
02/02/2022;Manha;OSVALDO CRUZ;S.CAETANO DO SUL; Não;95Âº D.P. HELIÃ“POLIS;AUTOMOVEL
01/02/2022;Noite;AREA RURAL;S.ANTONIO DE POSSE; Não;08Âº D.P. CAMPINAS;CAMINHÃƒO TRATOR
01/02/2022;Tarde;APARECIDA;JABOTICABAL; Não;DEL.POL.PLANTÃƒO JABOTICABAL;
01/02/2022;Tarde;APARECIDA;JABOTICABAL; Não;DEL.POL.PLANTÃƒO JABOTICABAL;AUTOMOVEL
01/02/2022;Tarde;APARECIDA;JABOTICABAL; Não;DEL.POL.PLANTÃƒO JABOTICABAL;
01/02/2022;Tarde;APARECIDA;JABOTICABAL; Não;DEL.POL.PLANTÃƒO JABOTICABAL;AUTOMOVEL
01/02/2022;Noite;JAGUARE;S.PAULO; Não;93Âº D.P. JAGUARÃ‰;AUTOMOVEL
01/02/2022;Noite;CONJUNTO HABITACIONAL SITIO CONCEICAO;S.PAULO; Não;13Âº D.P. CASA VERDE;AUTOMOVEL
02/02/2022;Manha;VILA SAO PEDRO;S.PAULO; Não;99Âº D.P. CAMPO GRANDE;
02/02/2022;Manha;VILA SAO PEDRO;S.PAULO; Não;99Âº D.P. CAMPO GRANDE;AUTOMOVEL
02/02/2022;Manha;VILA SAO PEDRO;S.PAULO; Não;99Âº D.P. CAMPO GRANDE;
02/02/2022;Manha;VILA SAO PEDRO;S.PAULO; Não;99Âº D.P. CAMPO GRANDE;AUTOMOVEL
01/02/2022;Manha;JARAGUA;S.PAULO; Não;46Âº D.P. PERUS;
01/02/2022;Manha;JARAGUA;S.PAULO; Não;46Âº D.P. PERUS;CAMINHONETE
01/02/2022;Manha;JARAGUA;S.PAULO; Não;46Âº D.P. PERUS;
01/02/2022;Manha;JARAGUA;S.PAULO; Não;46Âº D.P. PERUS;CAMINHONETE
01/02/2022;Manha;JARAGUA;S.PAULO; Não;46Âº D.P. PERUS;
01/02/2022;Manha;JARAGUA;S.PAULO; Não;46Âº D.P. PERUS;CAMINHONETE
02/02/2022;Manha;RES SANTA TEREZINHA DO MATAO;SUMARE; Não;04Âº D.P. SUMARE;AUTOMOVEL
01/02/2022;Noite;JARDIM SANTA JULIA;ITAPECERICA DA SERRA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
31/01/2022;Noite;RIO PEQUENO;S.PAULO;Sim;14Âº D.P. PINHEIROS;
31/01/2022;Noite;RIO PEQUENO;S.PAULO;Sim;14Âº D.P. PINHEIROS;AUTOMOVEL
31/01/2022;Noite;RIO PEQUENO;S.PAULO;Sim;14Âº D.P. PINHEIROS;CAMINHONETE
31/01/2022;Noite;RIO PEQUENO;S.PAULO;Sim;14Âº D.P. PINHEIROS;
31/01/2022;Noite;RIO PEQUENO;S.PAULO;Sim;14Âº D.P. PINHEIROS;AUTOMOVEL
31/01/2022;Noite;RIO PEQUENO;S.PAULO;Sim;14Âº D.P. PINHEIROS;CAMINHONETE
01/02/2022;Noite;ALDEIA;BARUERI; Não;01Âº D.P. BARUERI;MICRO ONIBUS
02/02/2022;Madrugada;VILA NOVA;ARACARIGUAMA; Não;DEL.POL.ARAÃ‡ARIGUAMA;
02/02/2022;Madrugada;VILA NOVA;ARACARIGUAMA; Não;DEL.POL.ARAÃ‡ARIGUAMA;CAMINHÃƒO TRATOR
02/02/2022;Madrugada;VILA NOVA;ARACARIGUAMA; Não;DEL.POL.ARAÃ‡ARIGUAMA;SEMI REBOQUE
02/02/2022;Madrugada;VILA NOVA;ARACARIGUAMA; Não;DEL.POL.ARAÃ‡ARIGUAMA;
02/02/2022;Madrugada;VILA NOVA;ARACARIGUAMA; Não;DEL.POL.ARAÃ‡ARIGUAMA;CAMINHÃƒO TRATOR
02/02/2022;Madrugada;VILA NOVA;ARACARIGUAMA; Não;DEL.POL.ARAÃ‡ARIGUAMA;SEMI REBOQUE
01/02/2022;Tarde;JARDIM DAS CEREJEIRAS;ARUJA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
01/02/2022;Noite;VILA SUD MENUCI;MOGI DAS CRUZES; Não;01Âº D.P. MOGI DAS CRUZES;MOTOCICLO
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;CAMINHÃƒO TRATOR
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;SEMI REBOQUE
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;CAMINHÃƒO TRATOR
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;SEMI REBOQUE
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;CAMINHÃƒO TRATOR
01/02/2022;Noite;PIRATININGA;OSASCO;Sim;05Âº D.P. OSASCO;SEMI REBOQUE
02/02/2022;Madrugada;MONTANHÃƑO;S.BERNARDO DO CAMPO; Não;06Âº D.P. S.BERNARDO DO CAMPO;MOTONETA
02/02/2022;Manha;VILA LUCINDA;S.ANDRE; Não;69Âº D.P. TEOTONIO VILELA;UTILITÃRIO
01/02/2022;Tarde;VILA SALLES;ATIBAIA; Não;07Âº D.P. LAPA;AUTOMOVEL
01/02/2022;Tarde;VILA SALLES;ATIBAIA; Não;07Âº D.P. LAPA;AUTOMOVEL
26/01/2022;Madrugada;JACANA;S.PAULO;Sim;73Âº D.P. JACANA;MOTOCICLO
26/01/2022;Madrugada;JACANA;S.PAULO;Sim;73Âº D.P. JACANA;MOTOCICLO
01/02/2022;Noite;BAETA NEVES;S.BERNARDO DO CAMPO; Não;06Âº D.P. S.BERNARDO DO CAMPO;
01/02/2022;Noite;BAETA NEVES;S.BERNARDO DO CAMPO; Não;06Âº D.P. S.BERNARDO DO CAMPO;MOTOCICLO
01/02/2022;Noite;BAETA NEVES;S.BERNARDO DO CAMPO; Não;06Âº D.P. S.BERNARDO DO CAMPO;
01/02/2022;Noite;BAETA NEVES;S.BERNARDO DO CAMPO; Não;06Âº D.P. S.BERNARDO DO CAMPO;MOTOCICLO
02/02/2022;Manha;JD. SÃ£O LOURENÃ§O;BERTIOGA; Não;DEL.POL.BERTIOGA;
02/02/2022;Manha;JD. SÃ£O LOURENÃ§O;BERTIOGA; Não;DEL.POL.BERTIOGA;AUTOMOVEL
02/02/2022;Manha;JD. SÃ£O LOURENÃ§O;BERTIOGA; Não;DEL.POL.BERTIOGA;
02/02/2022;Manha;JD. SÃ£O LOURENÃ§O;BERTIOGA; Não;DEL.POL.BERTIOGA;AUTOMOVEL
02/02/2022;Manha;VILA MOREIRA;S.PAULO; Não;10Âº D.P. PENHA DE FRANCA;CAMINHONETE
02/02/2022;Manha;VILA MOREIRA;S.PAULO; Não;10Âº D.P. PENHA DE FRANCA;AUTOMOVEL
02/02/2022;Manha;CENTRO;DIADEMA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
28/01/2022;Manha;INDUSTRIAL;ITAQUAQUECETUBA; Não;01Âº D.P. MAIRIPORÃƒ;
28/01/2022;Manha;INDUSTRIAL;ITAQUAQUECETUBA; Não;01Âº D.P. MAIRIPORÃƒ;SEMI REBOQUE
28/01/2022;Manha;INDUSTRIAL;ITAQUAQUECETUBA; Não;01Âº D.P. MAIRIPORÃƒ;CAMINHÃƒO TRATOR
28/01/2022;Manha;INDUSTRIAL;ITAQUAQUECETUBA; Não;01Âº D.P. MAIRIPORÃƒ;
28/01/2022;Manha;INDUSTRIAL;ITAQUAQUECETUBA; Não;01Âº D.P. MAIRIPORÃƒ;SEMI REBOQUE
28/01/2022;Manha;INDUSTRIAL;ITAQUAQUECETUBA; Não;01Âº D.P. MAIRIPORÃƒ;CAMINHÃƒO TRATOR
02/02/2022;Manha;PARQUE SAVOI CITY;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;MOTONETA
02/02/2022;Manha;AREA RURAL;CARAPICUIBA; Não;02Âº D.P. CARAPICUIBA;AUTOMOVEL
01/02/2022;Tarde;;MOGI DAS CRUZES; Não;DOPE  3A. DELEGACIA DA D.A.S.;
01/02/2022;Tarde;;MOGI DAS CRUZES; Não;DOPE  3A. DELEGACIA DA D.A.S.;CAMINHONETE
01/02/2022;Tarde;;MOGI DAS CRUZES; Não;DOPE  3A. DELEGACIA DA D.A.S.;
01/02/2022;Tarde;;MOGI DAS CRUZES; Não;DOPE  3A. DELEGACIA DA D.A.S.;CAMINHONETE
02/02/2022;Manha;SACOMA;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
02/02/2022;Manha;PARQUE SAVOI CITY;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;MOTONETA
02/02/2022;Tarde;PARI;S.PAULO; Não;12Âº D.P. PARI;AUTOMOVEL
01/02/2022;Madrugada;PARQUE DO CARMO;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;
01/02/2022;Madrugada;PARQUE DO CARMO;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
01/02/2022;Madrugada;PARQUE DO CARMO;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;
01/02/2022;Madrugada;PARQUE DO CARMO;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;AUTOMOVEL
01/02/2022;Noite;JARDIM ANGELA;S.PAULO; Não;25Âº D.P. PARELHEIROS;AUTOMOVEL
02/02/2022;Manha;PQ DOS CAMARGOS;BARUERI; Não;DELEGACIA ELETRONICA;AUTOMOVEL
02/02/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;02Âº D.P. CARAPICUIBA;
02/02/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;02Âº D.P. CARAPICUIBA;CAMINHONETE
02/02/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;02Âº D.P. CARAPICUIBA;
02/02/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;02Âº D.P. CARAPICUIBA;CAMINHONETE
02/02/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;02Âº D.P. CARAPICUIBA;
02/02/2022;Manha;VILA HELEMAR;CARAPICUIBA; Não;02Âº D.P. CARAPICUIBA;CAMINHONETE
01/02/2022;Tarde;CUMBICA;GUARULHOS; Não;41Âº D.P. VILA RICA;
01/02/2022;Tarde;CUMBICA;GUARULHOS; Não;41Âº D.P. VILA RICA;CAMINHONETE
01/02/2022;Tarde;CUMBICA;GUARULHOS; Não;41Âº D.P. VILA RICA;
01/02/2022;Tarde;CUMBICA;GUARULHOS; Não;41Âº D.P. VILA RICA;CAMINHONETE
01/02/2022;Noite;JARDIM ANGELA;S.PAULO; Não;25Âº D.P. PARELHEIROS;AUTOMOVEL
23/01/2022;Manha;LAJEADO;S.PAULO; Não;68Âº D.P. LAGEADO;
23/01/2022;Manha;LAJEADO;S.PAULO; Não;68Âº D.P. LAGEADO;CAMINHONETE
23/01/2022;Manha;LAJEADO;S.PAULO; Não;68Âº D.P. LAGEADO;
23/01/2022;Manha;LAJEADO;S.PAULO; Não;68Âº D.P. LAGEADO;CAMINHONETE
02/02/2022;Manha;SACOMA;S.PAULO; Não;26Âº D.P. SACOMA;AUTOMOVEL
01/02/2022;Noite;JARDIM PLANALTO;SALTO; Não;DEL.POL.PLANTÃƒO SALTO;CAMINHÃƒO
28/01/2022;Noite;CENTRO;S.BERNARDO DO CAMPO; Não;01Âº D.P. S.B.C DR OMAR CASSIM;
28/01/2022;Noite;CENTRO;S.BERNARDO DO CAMPO; Não;01Âº D.P. S.B.C DR OMAR CASSIM;AUTOMOVEL
28/01/2022;Noite;CENTRO;S.BERNARDO DO CAMPO; Não;01Âº D.P. S.B.C DR OMAR CASSIM;
28/01/2022;Noite;CENTRO;S.BERNARDO DO CAMPO; Não;01Âº D.P. S.B.C DR OMAR CASSIM;AUTOMOVEL
30/01/2022;Noite;DOS ALVARENGAS;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
02/02/2022;Manha;PIMENTAS;GUARULHOS; Não;DELEGACIA ELETRONICA;MOTOCICLO
01/02/2022;Noite;ANCHIETA;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;MOTOCICLO
28/01/2022;Tarde;JARDIM BELA VISTA;MAUA; Não;02Âº D.P. MAUA;
28/01/2022;Tarde;JARDIM BELA VISTA;MAUA; Não;02Âº D.P. MAUA;AUTOMOVEL
28/01/2022;Tarde;JARDIM BELA VISTA;MAUA; Não;02Âº D.P. MAUA;
28/01/2022;Tarde;JARDIM BELA VISTA;MAUA; Não;02Âº D.P. MAUA;AUTOMOVEL
02/02/2022;Tarde;PEDREIRA;S.PAULO; Não;98Âº D.P. JARDIM MIRIAM;AUTOMOVEL
02/02/2022;Manha;GONZAGUINHA;S.VICENTE; Não;DELEGACIA ELETRONICA;MOTOCICLO
02/02/2022;Madrugada;CJ RES PADRE ANCHIETA;CAMPINAS; Não;1Âª DIG DEIC DEINTER 2;CAMINHÃƒO TRATOR
02/02/2022;Manha;DONINHA;ITU; Não;DEL.POL.PLANTÃƒO ITU;
02/02/2022;Manha;DONINHA;ITU; Não;DEL.POL.PLANTÃƒO ITU;SEMI REBOQUE
02/02/2022;Manha;DONINHA;ITU; Não;DEL.POL.PLANTÃƒO ITU;CAMINHÃƒO
02/02/2022;Manha;DONINHA;ITU; Não;DEL.POL.PLANTÃƒO ITU;
02/02/2022;Manha;DONINHA;ITU; Não;DEL.POL.PLANTÃƒO ITU;SEMI REBOQUE
02/02/2022;Manha;DONINHA;ITU; Não;DEL.POL.PLANTÃƒO ITU;CAMINHÃƒO
02/02/2022;Manha;RESIDENCIAL SÃƑO JOSÃ‰;CAMPINAS; Não;DELEGACIA ELETRONICA;AUTOMOVEL
01/02/2022;Tarde;ANHANGUERA;S.PAULO; Não;46Âº D.P. PERUS;
01/02/2022;Tarde;ANHANGUERA;S.PAULO; Não;46Âº D.P. PERUS;CAMIONETA
01/02/2022;Tarde;ANHANGUERA;S.PAULO; Não;46Âº D.P. PERUS;
01/02/2022;Tarde;ANHANGUERA;S.PAULO; Não;46Âº D.P. PERUS;CAMIONETA
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;CAMINHÃƒO TRATOR
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;SEMI REBOQUE
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;CAMINHÃƒO TRATOR
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;SEMI REBOQUE
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;CAMINHÃƒO TRATOR
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;SEMI REBOQUE
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;CAMINHÃƒO TRATOR
02/02/2022;Madrugada;LAMBARI;MIRACATU; Não;03Âº D.P. OSASCO;SEMI REBOQUE
23/01/2022;Tarde;TIJUCO PRETO;JUNDIAI; Não;DELEGACIA ELETRONICA; Não Informado
01/02/2022;Noite;VILA RICA;PINDAMONHANGABA; Não;DEL.POL.PLANTÃƒO PINDA;AUTOMOVEL
02/02/2022;Tarde;PEDREIRA;S.PAULO; Não;98Âº D.P. JARDIM MIRIAM;MOTOCICLO
02/02/2022;Tarde;VL PAULISTA;MOGI DAS CRUZES; Não;02Âº D.P. MOGI DAS CRUZES;AUTOMOVEL
02/02/2022;Tarde;VL PAULISTA;MOGI DAS CRUZES; Não;02Âº D.P. MOGI DAS CRUZES;AUTOMOVEL
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;SEMI REBOQUE
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;CAMINHÃƒO TRATOR
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;SEMI REBOQUE
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;CAMINHÃƒO TRATOR
02/02/2022;Tarde;VILA DA SAÃºDE;S.PAULO; Não;16Âº D.P. VILA CLEMENTINO;AUTOMOVEL
02/02/2022;Manha;FREGUESIA DO O;S.PAULO; Não;DEL.POL.ITAPECERICA DA SERRA;
02/02/2022;Manha;FREGUESIA DO O;S.PAULO; Não;DEL.POL.ITAPECERICA DA SERRA;CAMINHÃƒO
02/02/2022;Manha;FREGUESIA DO O;S.PAULO; Não;DEL.POL.ITAPECERICA DA SERRA;
02/02/2022;Manha;FREGUESIA DO O;S.PAULO; Não;DEL.POL.ITAPECERICA DA SERRA;CAMINHÃƒO
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;SEMI REBOQUE
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;CAMINHÃƒO TRATOR
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;SEMI REBOQUE
02/02/2022;Hora_Incerta;DISTRITO INDUSTRIAL;JUNDIAI; Não;05Âº D.P. JUNDIAI;CAMINHÃƒO TRATOR
01/02/2022;Noite;IGUATEMI;S.PAULO; Não;69Âº D.P. TEOTONIO VILELA;MOTOCICLO
02/02/2022;Manha;VILA PROGRESSO;S.ANDRE; Não;03Âº D.P. SANTO ANDRÃ‰;
02/02/2022;Manha;VILA PROGRESSO;S.ANDRE; Não;03Âº D.P. SANTO ANDRÃ‰;AUTOMOVEL
02/02/2022;Manha;VILA PROGRESSO;S.ANDRE; Não;03Âº D.P. SANTO ANDRÃ‰;
02/02/2022;Manha;VILA PROGRESSO;S.ANDRE; Não;03Âº D.P. SANTO ANDRÃ‰;AUTOMOVEL
02/02/2022;Manha;VILA PROGRESSO;S.ANDRE; Não;03Âº D.P. SANTO ANDRÃ‰;
02/02/2022;Manha;VILA PROGRESSO;S.ANDRE; Não;03Âº D.P. SANTO ANDRÃ‰;AUTOMOVEL
02/02/2022;Manha;VILA PROGRESSO;S.ANDRE; Não;03Âº D.P. SANTO ANDRÃ‰;
02/02/2022;Manha;VILA PROGRESSO;S.ANDRE; Não;03Âº D.P. SANTO ANDRÃ‰;AUTOMOVEL
02/02/2022;Manha;VILA PROGRESSO;S.ANDRE; Não;03Âº D.P. SANTO ANDRÃ‰;
02/02/2022;Manha;VILA PROGRESSO;S.ANDRE; Não;03Âº D.P. SANTO ANDRÃ‰;AUTOMOVEL
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;AUTOMOVEL
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;SEMI REBOQUE
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;SEMI REBOQUE
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;SEMI REBOQUE
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;CAMINHÃƒO TRATOR
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;AUTOMOVEL
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;SEMI REBOQUE
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;SEMI REBOQUE
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;SEMI REBOQUE
02/02/2022;Madrugada;PARQUE DAS GARCAS;ATIBAIA;Sim;DEL.POL.PLANTÃƒO ATIBAIA;CAMINHÃƒO TRATOR
02/02/2022;Manha;PARQUE RODRIGO BARRETO;ARUJA; Não;DEL.POL.ARUJA;CAMINHONETE
02/02/2022;Madrugada;JD DOS BANDEIRANTES;FRANCO DA ROCHA; Não;DEL.POL.FRANCISCO MORATO;
02/02/2022;Madrugada;JD DOS BANDEIRANTES;FRANCO DA ROCHA; Não;DEL.POL.FRANCISCO MORATO;MOTOCICLO
02/02/2022;Madrugada;JD DOS BANDEIRANTES;FRANCO DA ROCHA; Não;DEL.POL.FRANCISCO MORATO;
02/02/2022;Madrugada;JD DOS BANDEIRANTES;FRANCO DA ROCHA; Não;DEL.POL.FRANCISCO MORATO;MOTOCICLO
02/02/2022;Manha;JD STELLA MARIS;COTIA; Não;02Âº D.P. SOROCABA;CAMINHÃƒO TRATOR
